ccdB_K12_t30 ccdB_K12_t60 ccdB_K12_t90 lacZ_K12_t30 lacZ_K12_t60 lacZ_K12_t90 lacZ_MG1063_t0 lacZ_MG1063_t30 lacZ_MG1063_t60 lacZ_MG1063_t90 lacZ_MG1063_120 ccdB_MG1063_t0 ccdB_MG1063_t30 ccdB_MG1063_t60 lacZ_W1863_t30 lacZ_W1863_t60 lacZ_W1863_t90 ccdB_W1872_t0 ccdB_W1872_t30 ccdB_W1872_t60 ccdB_W1872_t90 M9_K_arcA_anaerobic M9_K_oxyR_anaerobic M9_K_soxS_anaerobic fnr_wtAnaerobic cybr_N_log MG1063_uninduced_t0 MG1063_uninduced_t60 norfloxacin_MG1063_t30 norfloxacin_MG1063_t60 norfloxacin_chelator_MG1063_t0 BW25113_uninduced_t30 BW25113_uninduced_t60 BW25113recA_uninduced_t0 BW25113recA_uninduced_t30 BW25113recA_uninduced_t60 ph5.7_anaerobic ph7_anaerobic ph8.5_anaerobic MG1655_t150_aerobic MG1655_t86400_cecum suspension_4hr TG1_pBS_Kan_H_prod TG1_pBS_Kan_Synhox_H_prod rb_del_rpoS_biofilm rb_wt_biofilm rb_del_rpoS_exponential HU_wt_LB_exp HU_wt_LB_trans HU_hupA_LB_trans HU_hupB_LB_exp bform_biofilm_maturation Fp_K12_exp Fp_MG1655_biofilm Fp_MG1655_pBR322_biofilm
b3723 6.2559599876404 6.1389999389648 6.1822199821472 6.3378100395203 6.4500198364258 6.5591502189636 6.615415096283 6.7167999744415 6.6295049190521 6.6111750602722 6.4359998703003 6.6751251220703 6.702290058136 6.7173249721527 6.1551399230957 6.2857799530029 6.2036299705505 6.1728200912476 6.1020197868347 6.6112899780273 6.3187499046326 6.1668167114258 6.0801232655843 6.1291432380676 6.3414567311605 6.3957149982452 6.6023998260498 6.5368700027466 6.6488199234009 6.7361102104187 6.7512001991272 6.2662301063538 6.3843097686768 6.152599811554 6.2250099182129 6.3092999458313 6.0364720344543 6.3188439369202 6.1141940116882 6.4046349525452 6.7123280525208 6.2634701728821 6.8063101768494 6.6882600784302 6.3754634857178 6.8785700798035 6.0456398328145 6.300244808197 6.3549599647522 6.5186100006104 6.3907299041748 5.6043133735657 6.3186750411987 6.5723700523376 6.4167300860087
b3720 6.0138401985168 5.7883801460266 5.841010093689 5.9284100532532 6.4836897850037 6.3975901603699 6.1095950603485 6.2983150482178 6.2451598644257 6.2519249916077 6.1015100479126 6.1425750255585 6.2023048400879 6.059730052948 6.0957899093628 6.0931701660156 6.0213899612427 6.0371098518372 5.9968099594116 5.9440398216248 6.2092900276184 5.773529847463 5.8482001622518 5.776950041453 6.255203406016 6.2974851131439 6.3163800239563 6.1370401382446 6.2090001106262 6.5067100524902 6.3856601715088 5.8711400032043 5.8924498558044 5.4791698455811 6.0063900947571 5.8218297958374 5.9333639144897 6.2534520149231 6.125032043457 6.0043449401855 6.021247959137 5.7782502174377 5.9156198501587 5.792799949646 5.9526966412862 6.4618533452352 6.0267732938131 6.0834999084473 6.1199097633362 6.0252900123596 5.8177099227905 5.7183267275492 6.7944850921631 6.3705132802327 6.4372499783834
b4366 6.8203802108765 6.7694101333618 6.8499298095703 6.6475100517273 6.9050998687744 6.8634901046753 6.7808248996735 6.8054950237274 6.6823148727417 6.8265600204468 6.4186501502991 6.790470123291 6.7983498573303 6.9121499061584 6.5735201835632 6.6870999336243 6.9099998474121 6.5789999961853 6.64413022995 6.463369846344 6.8984098434448 6.6543599764506 6.517206509908 6.4955433209737 6.7452732721965 6.7000648975372 6.8507099151611 6.8037300109863 6.6572399139404 6.8122301101685 6.673810005188 6.9008197784424 6.5207500457764 6.6552801132202 6.5545501708984 6.667359828949 6.7092360496521 6.5421081542969 6.5857139587402 6.648129940033 7.1077759742737 6.9387497901917 7.0815901756287 7.282919883728 6.5698801676432 7.5152600606283 6.6829001108805 6.9934151172638 6.7964200973511 6.9372100830078 6.4890398979187 5.9347467422485 7.0942399501801 7.4156932830811 7.0526564915975
b2132 8.6115303039551 8.6547803878784 8.2933101654053 8.5495901107788 8.1841802597046 8.0872201919556 8.5154900550842 8.3458099365234 8.2182598114014 8.0632300376892 8.129599571228 8.4427447319031 8.3567352294922 7.9775350093842 8.467209815979 8.2898197174072 7.9804201126099 8.5604696273804 8.3021202087402 7.9940700531006 7.7365398406982 8.4818232854207 8.5947599411011 8.75075340271 8.5026067097982 8.968544960022 8.38623046875 8.395170211792 8.3378601074219 8.0639295578003 8.2989101409912 8.42982006073 7.8474102020264 8.3251895904541 8.2315397262573 8.0134801864624 8.6884359359741 8.7637800216675 8.6811040878296 8.6438150405884 8.0007840156555 8.3647298812866 7.5076999664307 8.0095701217651 8.34587987264 8.2777201334635 8.7802530924479 8.434760093689 8.1206998825073 8.4790201187134 8.0886001586914 7.9261533419291 7.8194150924683 7.8824898401896 7.7357999483744
b1112 8.1425695419312 7.8779301643372 8.3171396255493 8.4314498901367 9.1168603897095 10.376799583435 8.0095200538635 8.3387298583984 8.1736445426941 8.2129249572754 8.1765403747559 7.856999874115 8.6079497337341 9.3891654014587 8.3351497650146 8.3641996383667 8.7591400146484 8.0405302047729 8.914719581604 9.0960998535156 9.6304302215576 8.4028765360514 8.4146766662598 8.3725531895955 7.9372200965881 8.1849298477173 8.0440301895142 8.0715398788452 8.0606002807617 8.418270111084 8.4398803710938 7.7116799354553 8.0671901702881 8.141209602356 8.3336000442505 8.0910396575928 8.6123319625854 8.0568399429321 8.1172060012817 7.9835703372955 9.5720760345459 8.8600902557373 12.326000213623 11.58660030365 9.4897467295329 8.1925565401713 8.3116532961528 8.1262049674988 8.2134799957275 8.1492204666138 8.1421203613281 9.6670535405477 9.2703499794006 8.1207599639893 9.0672497749329
b0774 8.5399503707886 8.4073495864868 8.6019601821899 8.5634202957153 9.0579299926758 9.316029548645 8.1559453010559 8.2259998321533 8.3294401168823 8.2442750930786 8.3735599517822 8.1261801719666 8.2725849151611 8.3906650543213 8.365779876709 8.4438104629517 8.5653295516968 8.3400602340698 8.1131496429443 8.3470897674561 8.4229001998901 8.6013565063477 8.487263361613 8.6180833180745 8.7510665257772 8.6083197593689 8.2098302841187 8.2795896530151 8.2904100418091 8.3951101303101 8.0749797821045 7.9799399375916 8.0776596069336 8.2271900177002 8.2715797424316 8.2234697341919 8.2049999237061 8.2132678985596 8.2445581436157 8.3772602081299 8.4984920501709 7.8335499763489 7.7833800315857 8.611120223999 8.7931232452393 8.8671499888102 8.4167367617289 8.2775897979736 8.5210304260254 8.1953096389771 8.4990501403809 8.2935034434001 8.1639950275421 8.7681035995483 8.6667199134827
b0775 8.0896501541138 7.9660501480103 8.09850025177 8.2157402038574 8.972749710083 10.289699554443 7.8811001777649 7.8497450351715 7.8062551021576 7.8261849880219 7.8167400360107 7.8199849128723 7.8860549926758 8.0269348621368 8.0306396484375 8.0252799987793 8.0307502746582 8.0381803512573 7.8076200485229 8.0673599243164 8.2072200775146 10.246333440145 10.076930046082 10.02027352651 9.1979932785034 9.066339969635 7.8176198005676 7.8981099128723 7.8144698143005 7.910560131073 7.6511898040771 7.7781200408936 7.761079788208 7.8802399635315 7.9301900863647 7.8997502326965 7.9468139648438 7.9094679832458 8.4231199264526 8.1110849380493 8.2086559295654 8.2651395797729 7.9763698577881 8.0758895874023 9.3842598597209 8.6681900024414 8.8850564956665 8.0822997093201 8.0881500244141 7.9851698875427 8.1704597473145 8.4390732447306 7.9638848304749 9.2333068847656 9.7650198936462
b0777 7.9309902191162 7.7919201850891 7.9209198951721 7.8721699714661 8.3550796508789 9.130669593811 7.5878350734711 7.5209999084473 7.5395498275757 7.5561950206757 7.5259199142456 7.5300049781799 7.6883900165558 7.7668650150299 7.6852102279663 7.6687197685242 7.6381301879883 7.654580116272 7.4080400466919 7.7448000907898 7.7589201927185 8.7038733164469 8.7721500396729 8.6676632563273 8.3367398579915 8.1565499305725 7.5920100212097 7.6966400146484 7.5569100379944 7.684130191803 7.4191498756409 7.3472199440002 7.4324998855591 7.5546197891235 7.5599098205566 7.4667501449585 7.4571460723877 7.3807559967041 7.6495840072632 7.6473150253296 7.6516000747681 7.4345397949219 7.0498600006104 7.6925802230835 8.270099957784 7.9617400169373 8.0841766993205 7.5974948406219 7.7340598106384 7.5251002311707 7.7175798416138 8.4188334147135 8.1056001186371 8.3880135218302 8.7843100229899
b0778 7.8330001831055 7.725830078125 7.8024301528931 7.7647399902344 8.4313898086548 9.4998397827148 7.6215751171112 7.6722102165222 7.6606550216675 7.637225151062 7.7187700271606 7.5293099880219 7.6478500366211 7.8107597827911 7.770359992981 7.6967902183533 7.6540498733521 7.7092399597168 7.5371398925781 7.6032800674438 7.6789798736572 8.6227633158366 8.657416343689 8.5355567932129 8.5927565892537 8.3144450187683 7.5645999908447 7.5747799873352 7.5467600822449 7.7476100921631 7.5076398849487 7.3088898658752 7.4590001106262 7.47815990448 7.6778597831726 7.4427099227905 7.4257740020752 7.5333160400391 7.7686039924622 7.6622848510742 7.7511039733887 7.4972701072693 7.2459998130798 7.6147198677063 8.3983767827352 7.5413098335266 8.1636730829875 7.6728100776672 7.7012500762939 7.6766400337219 7.6739201545715 8.1858434677124 7.8282051086426 7.9156467119853 8.5794933636983
b0776 7.3076601028442 7.281909942627 7.4384698867798 7.3453102111816 7.7899098396301 8.7264499664307 7.0864248275757 7.0447301864624 7.0260798931122 6.9727549552917 7.2318601608276 7.0464901924133 7.087739944458 7.2423450946808 7.1981401443481 7.4470400810242 7.152820110321 7.3765001296997 7.0014901161194 7.1970300674438 7.3196702003479 8.4614566167196 8.6508833567301 8.4669469197591 7.7376565933228 7.724415063858 7.12651014328 7.2927598953247 7.0578498840332 7.306079864502 6.9609999656677 6.6631398200989 6.915599822998 7.343249797821 7.203330039978 7.2310299873352 7.2785360336304 7.1022819519043 7.4047060012817 7.3148651123047 7.4014380455017 7.2809600830078 6.9225401878357 7.3299798965454 8.0066798528035 7.3014499346415 7.6680000623067 7.283814907074 7.3552899360657 7.047679901123 7.5726799964905 7.7988999684652 7.7254948616028 7.7807367642721 8.3497165044149
b3412 8.7751598358154 8.8362703323364 9.0166902542114 8.7917203903198 8.8170795440674 8.7135801315308 9.1571350097656 9.1623501777649 9.1673502922058 9.1847200393677 9.0482397079468 9.070544719696 9.2616648674011 9.0275001525879 8.7956800460815 8.7089004516602 8.9976301193237 9.0498895645142 8.8521203994751 8.7357501983643 8.7215204238892 8.5215431849162 8.7220932642619 8.7334798177083 8.6817735036214 9.0780401229858 9.3032703399658 9.3415899276733 9.34375 9.4840898513794 9.1680898666382 9.135479927063 8.9120302200317 8.8476696014404 8.9361696243286 8.9152002334595 8.7046560287476 8.709455871582 8.6742160797119 8.8686847686768 8.9841279983521 8.8764801025391 8.7737798690796 8.6227598190308 8.4846429824829 9.0081001917521 8.8650633494059 8.9111952781677 8.6549301147461 8.8412399291992 8.7710599899292 8.6575867335002 8.7834696769714 8.6561733881632 8.8453299204508
b3973 8.9020204544067 8.7960996627808 8.91868019104 8.8478298187256 9.0367298126221 8.8314304351807 9.1731100082397 9.2268452644348 9.0709600448608 8.9938650131226 8.8117504119873 9.2337598800659 9.211510181427 9.0565552711487 8.9705801010132 9.0128498077393 8.2064199447632 8.951979637146 9.0960502624512 8.7077102661133 8.6604299545288 8.8896567026774 9.0909099578857 9.2125101089478 8.8672100702922 8.9008097648621 9.1901702880859 9.1457796096802 9.4054098129272 9.3630199432373 9.2094297409058 8.6721897125244 8.5070199966431 9.0133304595947 8.7911100387573 8.4298000335693 8.6541679382324 8.8751220703125 8.673431968689 8.9959650039673 8.9994558334351 8.944709777832 8.7923803329468 8.8950901031494 8.7613833745321 8.9191964467367 8.815510114034 8.6413650512695 8.772310256958 8.8336496353149 8.6339902877808 8.593456586202 8.2548949718475 8.1981698671977 8.2509932518005
b3551 7.9491000175476 7.9889397621155 7.8279399871826 8.0282497406006 7.7628898620605 7.7203598022461 8.0521597862244 8.0065548419952 8.1154699325562 8.1913800239563 8.2725095748901 8.0569200515747 8.0561499595642 7.8988800048828 7.7515802383423 7.8687901496887 7.847620010376 7.832359790802 7.7453799247742 7.5769100189209 7.7282500267029 8.1861397425334 8.3226000467936 8.2276531855265 8.1395098368327 8.0759851932526 8.0989198684692 8.2332000732422 8.3195104598999 8.2647199630737 8.1604404449463 7.9239897727966 7.7762398719788 7.926139831543 8.1171503067017 7.9240298271179 7.9451218605042 7.9551959991455 8.0243520736694 7.8670248985291 7.5593500137329 7.8517098426819 7.3464498519897 7.9595699310303 8.0861466725667 8.1466766993205 8.3071632385254 7.8884100914001 7.8938999176025 8.0117301940918 7.9328398704529 8.3005665143331 8.8738899230957 8.1475733121236 8.2221832275391
b4149 7.6938700675964 7.5048198699951 7.730899810791 7.9010400772095 7.8502798080444 7.7619800567627 7.8767049312592 8.2968950271606 8.3252153396606 8.5406947135925 8.9459600448608 7.896605014801 7.9558501243591 7.8477649688721 8.9777698516846 9.1959495544434 9.8892297744751 8.6812801361084 8.6622295379639 8.8831596374512 9.0108995437622 9.1165898640951 8.4576965967814 8.1383832295736 7.8766266504924 8.1135501861572 8.1502895355225 7.9641399383545 8.124659538269 8.1561298370361 8.0683698654175 10.378399848938 10.814800262451 8.1808996200562 8.9604997634888 9.9468402862549 8.9583179473877 7.8983380317688 8.6132820129395 8.1402153968811 9.6880739212036 10.188199996948 7.8627200126648 8.1003398895264 7.6520598729451 8.8714100519816 7.642876625061 7.8523149490356 8.1190900802612 8.3739004135132 7.8241701126099 8.4670232137044 8.7981848716736 9.173433303833 7.980846563975
b4409 9.8551597595215 9.4757499694824 9.5481195449829 8.7259702682495 7.9053301811218 7.9227199554443 9.2555751800537 9.4822549819946 9.4872398376465 9.2264051437378 9.3905401229858 9.0620498657227 8.4640398025513 7.6205999851227 9.2653303146362 9.6162900924683 8.6534700393677 9.216739654541 8.7112503051758 8.26243019104 7.8818101882935 8.2075099945068 9.1215867996216 8.4204667409261 9.2743399937948 7.9399049282074 9.0489797592163 9.1857500076294 8.4321899414062 7.5945000648499 9.5445203781128 9.1713695526123 9.3615999221802 8.6933002471924 8.8713102340698 8.2008800506592 11.191079902649 10.727639770508 9.9988920211792 8.5131797790527 8.5672459602356 7.6201000213623 10.239999771118 9.0019102096558 9.1038099924723 6.1631665229797 8.7695067723592 9.0960998535156 7.6176800727844 7.5296897888184 8.7447996139526 11.208466529846 7.8853850364685 8.3134134610494 7.6394933064779
b0435 7.8799500465393 7.6817197799683 7.5294899940491 8.3702001571655 8.3910102844238 8.2167100906372 8.0147998332977 8.2964401245117 8.1723999977112 8.4846997261047 8.4598503112793 8.1028699874878 8.3168997764587 8.6220049858093 8.4457902908325 8.8060703277588 8.470760345459 8.4337196350098 8.6371002197266 9.1701602935791 9.3659801483154 8.914176940918 8.5399297078451 8.3030033111572 8.8303699493408 7.9712097644806 8.5164403915405 8.3482503890991 8.3913803100586 8.4229001998901 8.5992002487183 9.5465402603149 10.304800033569 8.2323703765869 8.4025096893311 9.0597095489502 9.3827322006226 8.7059280395508 9.1094240188599 8.0806651115417 9.9027179718018 9.6545095443726 8.0718297958374 8.1133899688721 7.8837834993998 8.8306732177734 8.5365235010783 8.061904668808 8.5926599502563 8.3424396514893 8.1362895965576 10.018496513367 8.40802526474 9.8663832346598 9.4883969624837
b0557 9.2358503341675 8.7256698608398 8.5127201080322 9.0906400680542 10.194999694824 10.519000053406 8.2903447151184 8.5585045814514 7.9654002189636 7.6696150302887 6.9292798042297 8.4332098960876 8.0670900344849 7.7906701564789 8.3169603347778 7.9987602233887 7.8954000473022 9.0440397262573 8.1007604598999 8.4572095870972 7.8011999130249 9.4758532842 10.18940003713 10.270133336385 10.307733217875 10.77724981308 8.510290145874 8.6635999679565 8.5332403182983 7.8751997947693 8.8840503692627 8.9792699813843 8.5809803009033 7.1944398880005 8.3012104034424 7.7830700874329 6.3815239906311 8.5947521209717 8.8216720581055 10.304399967194 6.3543399810791 7.5571398735046 6.2023100852966 6.8719902038574 6.2189566294352 7.0533766746521 6.4073999722799 8.2852399349213 9.4578304290771 9.8501300811768 7.9028301239014 8.0825468699137 6.850625038147 6.9094467163086 6.7159233093262
b0401 8.5897798538208 8.6056098937988 8.5649700164795 8.8648900985718 8.8009700775146 9.0876703262329 8.6402649879456 8.7772498130798 8.5797553062439 8.5314202308655 8.7019901275635 8.6451549530029 8.8364500999451 8.5183401107788 8.7006702423096 8.5821695327759 8.6377897262573 8.708459854126 8.687840461731 8.4825000762939 8.357250213623 8.8204600016276 9.1633202234904 8.8419230779012 8.9728396733602 9.3769550323486 8.8218097686768 8.6516103744507 8.9881496429443 8.6753902435303 9.0565500259399 9.0331697463989 8.6059904098511 8.638500213623 8.839940071106 8.737380027771 8.4158460617065 8.6167781829834 8.7229120254517 8.8954300880432 8.8835918426514 8.690580368042 8.6372299194336 8.3490295410156 9.5457496643066 9.0940335591634 9.1551033655802 8.3321747779846 8.3205003738403 8.5383996963501 8.3576097488403 10.926133155823 9.8047199249268 9.6358267466227 9.4781936009725
b0836 8.2925796508789 7.9276399612427 8.0271797180176 7.8723001480103 8.0982103347778 8.6336002349854 7.2873950004578 7.301185131073 7.6582398414612 7.8864998817444 8.0245599746704 7.1153998374939 7.1948499679565 6.9959349632263 7.8120198249817 8.5712795257568 9.348030090332 7.7249999046326 7.9854297637939 8.9250497817993 7.7849397659302 12.129633267721 9.9032834370931 9.8559665679932 8.8875335057577 10.176000118256 7.5820498466492 8.1278600692749 7.2070598602295 7.4097700119019 7.4496002197266 8.3987102508545 9.423620223999 8.2817602157593 8.1582098007202 8.9292497634888 8.2327919006348 8.3803279876709 9.0456201553345 7.7306349277496 14.019899940491 10.008099555969 11.885100364685 11.182700157166 12.346566518148 12.642699877421 10.369110107422 9.0560750961304 9.2656297683716 8.8094396591187 8.9771900177002 13.154033342997 8.8705449104309 13.133000055949 13.502600034078
b1060 8.3641595840454 9.037579536438 8.9251298904419 9.2913999557495 9.7973299026489 9.5540800094604 7.787309885025 8.6149201393127 8.3570652008057 8.8422951698303 7.6486401557922 7.9771299362183 7.9000799655914 8.2188100814819 8.9327898025513 8.9138698577881 9.7677297592163 8.4469995498657 9.6657304763794 10.714699745178 10.863200187683 8.2192900975545 8.9157498677572 8.0540865262349 7.927226861318 7.8933398723602 7.9756398200989 8.7530603408813 7.6670098304749 7.7982897758484 8.573450088501 9.1496000289917 9.8123798370361 8.8337001800537 7.8654499053955 8.4140100479126 8.4343519210815 8.0610738754272 7.8115818977356 8.6677598953247 10.678079986572 8.4606800079346 10.874600410461 10.612500190735 12.274566968282 11.012200037638 9.517759958903 8.8264899253845 9.0196304321289 8.7358598709106 8.8465595245361 12.206566492716 8.2758898735046 12.443366686503 12.45010026296
b3966 8.324330329895 8.0961503982544 8.0740299224854 8.6074800491333 8.5012798309326 8.329779624939 8.407069683075 8.4259300231934 8.4464101791382 8.5063152313232 8.2459402084351 8.4882349967957 8.7308650016785 8.6901450157166 7.7571702003479 7.7735900878906 7.6087698936462 8.0672397613525 8.1896800994873 8.214940071106 8.1647901535034 8.3638900121053 8.569793065389 8.798503557841 8.1634063720703 8.8656449317932 8.7359895706177 8.666540145874 8.742130279541 8.8016901016235 8.6438398361206 8.3775300979614 8.3498001098633 8.8929300308228 8.5691900253296 8.4948101043701 7.4158840179443 7.4186979293823 7.4981200218201 8.2593750953674 8.1955039978027 7.2048201560974 7.6493401527405 6.8845000267029 8.0572600364685 7.8829468091329 8.413919766744 8.8393249511719 8.9511804580688 8.719820022583 8.9354400634766 8.4409599304199 7.9517052173615 7.6254034042358 7.1382199923197
b1711 8.3354501724243 8.3550796508789 8.3329000473022 8.2183504104614 7.9794597625732 8.0821304321289 8.2629652023315 8.1554002761841 8.2454199790955 8.1282200813293 8.2623195648193 8.1991348266602 8.145959854126 8.0326800346375 8.2474699020386 8.202260017395 7.8389601707458 8.2495498657227 8.2535200119019 8.146710395813 7.9382400512695 7.896946589152 8.2441031138102 8.1341832478841 8.2888301213582 8.0266151428223 8.215950012207 8.107780456543 8.1976003646851 7.7856397628784 8.2529201507568 8.4296197891235 8.1836795806885 8.2311496734619 8.1616096496582 8.195650100708 8.2593841552734 8.3404340744019 8.2559537887573 8.3981699943542 8.008325958252 7.7068800926208 7.4823098182678 7.6849999427795 8.1573565800985 7.8370768229167 8.0381666819255 8.09055519104 8.0437803268433 7.91836977005 8.1851902008057 8.1568833986918 8.0196149349213 7.3776699701945 7.8587598800659
